snapshot_date,period_month,item_key_sk_1,item_key_sk_2,item_name_preferred_1,item_name_preferred_2,item_category_1,item_category_2,orders_together,support,confidence_1_to_2,confidence_2_to_1,lift
2026-03-13,2023-05-01,0484ae368e38d5fc90f25fa2e575e9b5,32d5bcbac413cdbb8151fab40bccebe2,"Fuego guacamole dip, 200 ml","Lay's Salt & Vinegar Crisps, 150 g","Cheese Crackers, Breadsticks & Dipping",Crisp & Snacks,6,8.306797729475288E-4,0.05405405405405406,0.028985507246376812,1.8861470165817993
2026-03-13,2023-05-01,0484ae368e38d5fc90f25fa2e575e9b5,6ff49dc4ff8f064bf60a6881a23b9afb,"Fuego guacamole dip, 200 ml","Chio Tortillas Original Salted, 110 g","Cheese Crackers, Breadsticks & Dipping",Crisp & Snacks,9,0.001246019659421293,0.08108108108108109,0.08653846153846154,5.631237006237007
2026-03-13,2023-05-01,0484ae368e38d5fc90f25fa2e575e9b5,73564c12b0bb512fd69348d87c81a352,"Fuego guacamole dip, 200 ml","Chio Dip Hot Cheese, 200 ml","Cheese Crackers, Breadsticks & Dipping","Cheese Crackers, Breadsticks & Dipping",5,6.922331441229406E-4,0.04504504504504504,0.0390625,2.541877815315315
2026-03-13,2023-05-01,0484ae368e38d5fc90f25fa2e575e9b5,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Fuego guacamole dip, 200 ml","Fuego salsa dip, mild, 200 ml","Cheese Crackers, Breadsticks & Dipping","Cheese Crackers, Breadsticks & Dipping",8,0.001107573030596705,0.07207207207207207,0.01415929203539823,0.9213744718169496
2026-03-13,2023-05-01,0716b5a0713c80d12e3b035767d1983c,4accb1b8337e39ab3440ee0ecdb7b895,"Storck Super Dickmann’s Chocolate Kisses, (9x30 g), 270 g","Ferrero Kinder Riegel Chocolate Bar, (18x21 g), 378 g",Other Confectionary,Chocolate,6,8.306797729475288E-4,0.1875,0.0821917808219178,18.55222602739726
2026-03-13,2023-05-01,0716b5a0713c80d12e3b035767d1983c,a3806fd23a15f2b63d29611829f45705,"Storck Super Dickmann’s Chocolate Kisses, (9x30 g), 270 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Other Confectionary,Other Confectionary,11,0.0015229129170704694,0.34375,0.005200945626477541,1.1739509456264776
2026-03-13,2023-05-01,0b28666c3577762b4d168041413e6f7e,1adb2a18673efe5159c525c4bfb4ab9f,"Doritos Cheese Nachos, 110 g","Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g",Crisp & Snacks,Crisp & Snacks,29,0.004014952235913055,0.25217391304347825,0.010390541024722321,0.6526163288832115
2026-03-13,2023-05-01,0b28666c3577762b4d168041413e6f7e,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Doritos Cheese Nachos, 110 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",14,0.0019382528035442337,0.12173913043478261,0.024778761061946902,1.5563216621777607
2026-03-13,2023-05-01,0eb337e264e5ca131772b02cb810f955,a3806fd23a15f2b63d29611829f45705,"Storck Mini Dickmann’s Chocolate Trio, (24 units), 200 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Other Confectionary,Other Confectionary,34,0.004707185380035996,0.5,0.01607565011820331,1.707565011820331
2026-03-13,2023-05-01,1adb2a18673efe5159c525c4bfb4ab9f,1fd45847dbb01b01fd314a6839c7e058,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Takis Fuego, 100 g",Crisp & Snacks,Crisp & Snacks,37,0.005122525266509761,0.013256897169473307,0.4111111111111111,1.0639396472789522
2026-03-13,2023-05-01,1adb2a18673efe5159c525c4bfb4ab9f,23e3075fdbee7963c3029fa90c283c69,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Lorenz Naturals Rosemary Crisps, 95 g",Crisp & Snacks,Crisp & Snacks,58,0.00802990447182611,0.020781082049444642,0.32954545454545453,0.852850884336015
2026-03-13,2023-05-01,1adb2a18673efe5159c525c4bfb4ab9f,327e2ea4fcb825bcaefcd1d4bdb85232,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Pringles Sour Cream & Onion Chips, 165 g",Crisp & Snacks,Crisp & Snacks,26,0.003599612349439291,0.009315657470440702,0.23853211009174313,0.6173118707247082
2026-03-13,2023-05-01,1adb2a18673efe5159c525c4bfb4ab9f,32d5bcbac413cdbb8151fab40bccebe2,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Lay's Salt & Vinegar Crisps, 150 g",Crisp & Snacks,Crisp & Snacks,48,0.00664543818358023,0.017198136868505912,0.2318840579710145,0.6001069690880106
2026-03-13,2023-05-01,1adb2a18673efe5159c525c4bfb4ab9f,50ab7614f0d675a1ce5e3585aaddf68e,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Lay's Crips herb butter flavour, 150 g",Crisp & Snacks,Crisp & Snacks,51,0.007060778070053994,0.01827302042278753,0.3248407643312102,0.8406753281133398
2026-03-13,2023-05-01,1adb2a18673efe5159c525c4bfb4ab9f,6ff49dc4ff8f064bf60a6881a23b9afb,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Chio Tortillas Original Salted, 110 g",Crisp & Snacks,Crisp & Snacks,29,0.004014952235913055,0.010390541024722321,0.27884615384615385,0.7216430559766281
2026-03-13,2023-05-01,1adb2a18673efe5159c525c4bfb4ab9f,73564c12b0bb512fd69348d87c81a352,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Chio Dip Hot Cheese, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",68,0.009414370760071991,0.024364027230383375,0.53125,1.3748544428520244
2026-03-13,2023-05-01,1adb2a18673efe5159c525c4bfb4ab9f,74644afbb4188e6e950479ca1b0d2b03,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Funny-Frisch Kettle Chips Salt & Vinegar, 120 g",Crisp & Snacks,Crisp & Snacks,59,0.008168351100650699,0.021139376567538518,0.38562091503267976,0.997972006191704
2026-03-13,2023-05-01,1adb2a18673efe5159c525c4bfb4ab9f,9aefdd3b1039342516c1f9a779606b38,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Crunchips Cheese & Onion Crisps, 150 g",Crisp & Snacks,Crisp & Snacks,45,0.006230098297106465,0.016123253314224293,0.32608695652173914,0.8439004252800151
2026-03-13,2023-05-01,1adb2a18673efe5159c525c4bfb4ab9f,d904890a3aaf5840a256b291c39263b6,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Funny-Frisch Lentil Crisps Paprika Style, 90 g",Crisp & Snacks,Crisp & Snacks,38,0.005260971895334349,0.01361519168756718,0.29457364341085274,0.7623451903821531
2026-03-13,2023-05-01,1adb2a18673efe5159c525c4bfb4ab9f,dd216534bd149e9779fd414589ac51eb,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g",Crunchips Western Style Potato Chips 150 g,Crisp & Snacks,Crisp & Snacks,34,0.004707185380035996,0.012182013615191688,0.3119266055045872,0.8072539847938492
2026-03-13,2023-05-01,1adb2a18673efe5159c525c4bfb4ab9f,eec50ed4b6588fe68d92b48381c933db,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Pom-Bär Original, 75 g",Crisp & Snacks,Crisp & Snacks,20,0.0027689325764917623,0.007165890361877463,0.35714285714285715,0.9242718943543021
2026-03-13,2023-05-01,1adb2a18673efe5159c525c4bfb4ab9f,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",281,0.03890350269970926,0.10068075958437836,0.49734513274336284,1.2871099583680794
2026-03-13,2023-05-01,1adb2a18673efe5159c525c4bfb4ab9f,f2906c6136fdd1fd6fae8b91b649ed8f,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Funny-Frisch Riffels Natural, 150 g",Crisp & Snacks,Crisp & Snacks,45,0.006230098297106465,0.016123253314224293,0.41284403669724773,1.0684243916389182
2026-03-13,2023-05-01,1adb2a18673efe5159c525c4bfb4ab9f,f5bc16319f5cd56166c6ed4f5eb1b433,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Fuego salsa dip, hot, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",40,0.005537865152983525,0.014331780723754926,0.7017543859649122,1.816113195924243
2026-03-13,2023-05-01,1fd45847dbb01b01fd314a6839c7e058,32d5bcbac413cdbb8151fab40bccebe2,"Takis Fuego, 100 g","Lay's Salt & Vinegar Crisps, 150 g",Crisp & Snacks,Crisp & Snacks,6,8.306797729475288E-4,0.06666666666666667,0.028985507246376812,2.326247987117552
2026-03-13,2023-05-01,1fd45847dbb01b01fd314a6839c7e058,50ab7614f0d675a1ce5e3585aaddf68e,"Takis Fuego, 100 g","Lay's Crips herb butter flavour, 150 g",Crisp & Snacks,Crisp & Snacks,5,6.922331441229406E-4,0.05555555555555555,0.03184713375796178,2.5559094125973103
2026-03-13,2023-05-01,1fd45847dbb01b01fd314a6839c7e058,73564c12b0bb512fd69348d87c81a352,"Takis Fuego, 100 g","Chio Dip Hot Cheese, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",8,0.001107573030596705,0.08888888888888889,0.0625,5.0159722222222225
2026-03-13,2023-05-01,1fd45847dbb01b01fd314a6839c7e058,9aefdd3b1039342516c1f9a779606b38,"Takis Fuego, 100 g","Crunchips Cheese & Onion Crisps, 150 g",Crisp & Snacks,Crisp & Snacks,5,6.922331441229406E-4,0.05555555555555555,0.036231884057971016,2.9078099838969402
2026-03-13,2023-05-01,1fd45847dbb01b01fd314a6839c7e058,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Takis Fuego, 100 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",19,0.0026304859476671744,0.2111111111111111,0.033628318584070796,2.6988593903638147
2026-03-13,2023-05-01,2076a8edf0e60beaa985844cd835d0c5,9c0ec40485b5dbaa470c56af1414766f,Ja! Cookies American Style Chocolate Chip 225 g,"Ritter Sport Honey-Salt-Almond Chocolate, 100 g",Cookies,Chocolate,5,6.922331441229406E-4,0.04854368932038835,0.07575757575757576,5.3125919388055305
2026-03-13,2023-05-01,2076a8edf0e60beaa985844cd835d0c5,a3806fd23a15f2b63d29611829f45705,Ja! Cookies American Style Chocolate Chip 225 g,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Cookies,Other Confectionary,25,0.003461165720614703,0.24271844660194175,0.01182033096926714,0.8289150542817141
2026-03-13,2023-05-01,2076a8edf0e60beaa985844cd835d0c5,fe2a02dd3ec24f70c2570853473e2211,Ja! Cookies American Style Chocolate Chip 225 g,"Milka Schokolade Cookie Sensations Oreo Creme, 156 g",Cookies,Cookies,5,6.922331441229406E-4,0.04854368932038835,0.05747126436781609,4.030242160473161
2026-03-13,2023-05-01,23e3075fdbee7963c3029fa90c283c69,74644afbb4188e6e950479ca1b0d2b03,"Lorenz Naturals Rosemary Crisps, 95 g","Funny-Frisch Kettle Chips Salt & Vinegar, 120 g",Crisp & Snacks,Crisp & Snacks,8,0.001107573030596705,0.045454545454545456,0.05228758169934641,2.145870469399881
2026-03-13,2023-05-01,23e3075fdbee7963c3029fa90c283c69,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Lorenz Naturals Rosemary Crisps, 95 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",7,9.691264017721168E-4,0.03977272727272727,0.012389380530973451,0.5084573612228479
2026-03-13,2023-05-01,327e2ea4fcb825bcaefcd1d4bdb85232,32d5bcbac413cdbb8151fab40bccebe2,"Pringles Sour Cream & Onion Chips, 165 g","Lay's Salt & Vinegar Crisps, 150 g",Crisp & Snacks,Crisp & Snacks,24,0.003322719091790115,0.22018348623853212,0.11594202898550725,7.683020874883659
2026-03-13,2023-05-01,327e2ea4fcb825bcaefcd1d4bdb85232,73564c12b0bb512fd69348d87c81a352,"Pringles Sour Cream & Onion Chips, 165 g","Chio Dip Hot Cheese, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",5,6.922331441229406E-4,0.045871559633027525,0.0390625,2.588517775229358
2026-03-13,2023-05-01,327e2ea4fcb825bcaefcd1d4bdb85232,9aefdd3b1039342516c1f9a779606b38,"Pringles Sour Cream & Onion Chips, 165 g","Crunchips Cheese & Onion Crisps, 150 g",Crisp & Snacks,Crisp & Snacks,35,0.004845632008860584,0.3211009174311927,0.2536231884057971,16.806608163808008
2026-03-13,2023-05-01,327e2ea4fcb825bcaefcd1d4bdb85232,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Pringles Sour Cream & Onion Chips, 165 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",10,0.0013844662882458812,0.09174311926605505,0.017699115044247787,1.1728505317853373
2026-03-13,2023-05-01,32a879d736368752ae88e5257b80f8ea,a3806fd23a15f2b63d29611829f45705,"Reese’s Peanut Butter Cup Minis, 90 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate,Other Confectionary,24,0.003322719091790115,0.43636363636363634,0.011347517730496455,1.4902385557704707
2026-03-13,2023-05-01,32a879d736368752ae88e5257b80f8ea,be05d49218959bd5715a259f53a01050,"Reese’s Peanut Butter Cup Minis, 90 g","Yogurette Strawberry Yogurt Chocolate, 100 g",Chocolate,Chocolate,5,6.922331441229406E-4,0.09090909090909091,0.035211267605633804,4.624199743918054
2026-03-13,2023-05-01,32d5bcbac413cdbb8151fab40bccebe2,50ab7614f0d675a1ce5e3585aaddf68e,"Lay's Salt & Vinegar Crisps, 150 g","Lay's Crips herb butter flavour, 150 g",Crisp & Snacks,Crisp & Snacks,9,0.001246019659421293,0.043478260869565216,0.05732484076433121,2.000276931597895
2026-03-13,2023-05-01,32d5bcbac413cdbb8151fab40bccebe2,73564c12b0bb512fd69348d87c81a352,"Lay's Salt & Vinegar Crisps, 150 g","Chio Dip Hot Cheese, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",22,0.003045825834140939,0.10628019323671498,0.171875,5.997358091787439
2026-03-13,2023-05-01,32d5bcbac413cdbb8151fab40bccebe2,9aefdd3b1039342516c1f9a779606b38,"Lay's Salt & Vinegar Crisps, 150 g","Crunchips Cheese & Onion Crisps, 150 g",Crisp & Snacks,Crisp & Snacks,45,0.006230098297106465,0.21739130434782608,0.32608695652173914,11.378386893509767
2026-03-13,2023-05-01,32d5bcbac413cdbb8151fab40bccebe2,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Lay's Salt & Vinegar Crisps, 150 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",28,0.0038765056070884673,0.13526570048309178,0.049557522123893805,1.7292462913086226
2026-03-13,2023-05-01,37165dad9e53f2c73a9d8c56045d5c21,8ea000fea777e44213cf112cdba4a9ca,"Knoppers Crispy Wafer, (8x25 g), 200 g","Hanuta Hazelnut Slice, (10x22 g), 220 g",Chocolate,Chocolate,11,0.0015229129170704694,0.13253012048192772,0.23404255319148937,20.367341707254553
2026-03-13,2023-05-01,37165dad9e53f2c73a9d8c56045d5c21,a3806fd23a15f2b63d29611829f45705,"Knoppers Crispy Wafer, (8x25 g), 200 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate,Other Confectionary,37,0.005122525266509761,0.4457831325301205,0.017494089834515367,1.5224073599361987
2026-03-13,2023-05-01,37165dad9e53f2c73a9d8c56045d5c21,bdd8cad9c8bc2a06af9075c7db51fb58,"Knoppers Crispy Wafer, (8x25 g), 200 g","Tony’s Chocolonely Milk Chocolate, 32%, 180 g",Chocolate,Chocolate,11,0.0015229129170704694,0.13253012048192772,0.15492957746478872,13.482606482267098
2026-03-13,2023-05-01,3b3b9a77328c8dde5bc41892d84f9dd3,a3806fd23a15f2b63d29611829f45705,"Ritter Sport Nut Class Whole Nut Chocolate, 100 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate,Other Confectionary,15,0.0020766994323688217,0.22058823529411764,0.0070921985815602835,0.7533375052148519
2026-03-13,2023-05-01,4accb1b8337e39ab3440ee0ecdb7b895,a3806fd23a15f2b63d29611829f45705,"Ferrero Kinder Riegel Chocolate Bar, (18x21 g), 378 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate,Other Confectionary,36,0.004984078637685172,0.4931506849315068,0.01702127659574468,1.6841737102885455
2026-03-13,2023-05-01,4accb1b8337e39ab3440ee0ecdb7b895,b290e64770d84b9a459cf67d1ec660dc,"Ferrero Kinder Riegel Chocolate Bar, (18x21 g), 378 g","Cadbury Milk Caramel Chocolate, 180 g",Chocolate,Chocolate,5,6.922331441229406E-4,0.0684931506849315,0.09433962264150944,9.334453347118117
2026-03-13,2023-05-01,50ab7614f0d675a1ce5e3585aaddf68e,73564c12b0bb512fd69348d87c81a352,"Lay's Crips herb butter flavour, 150 g","Chio Dip Hot Cheese, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",7,9.691264017721168E-4,0.044585987261146494,0.0546875,2.5159733280254772
2026-03-13,2023-05-01,50ab7614f0d675a1ce5e3585aaddf68e,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Lay's Crips herb butter flavour, 150 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",16,0.00221514606119341,0.10191082802547771,0.02831858407079646,1.3028352404035848
2026-03-13,2023-05-01,531e57eb628aafffae83de87e8a77259,a3806fd23a15f2b63d29611829f45705,"Veganz Chocolate Cookie, Organic, 150 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Cookies,Other Confectionary,8,0.001107573030596705,0.17391304347826086,0.0037825059101654845,0.5939356562853325
2026-03-13,2023-05-01,6585eca511f9a50564c75a1cdad39f11,a3806fd23a15f2b63d29611829f45705,"Ritter Sport Chocolate Wafer, 100 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate,Other Confectionary,16,0.00221514606119341,0.32,0.007565011820330969,1.0928416075650118
2026-03-13,2023-05-01,684422c7ee096676b7ccbea457e903db,a3806fd23a15f2b63d29611829f45705,"Griesson Soft Cake biscuits, cherry, 300 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Cookies,Other Confectionary,6,8.306797729475288E-4,0.25,0.0028368794326241137,0.8537825059101655
2026-03-13,2023-05-01,6ff49dc4ff8f064bf60a6881a23b9afb,73564c12b0bb512fd69348d87c81a352,"Chio Tortillas Original Salted, 110 g","Chio Dip Hot Cheese, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",6,8.306797729475288E-4,0.057692307692307696,0.046875,3.255558894230769
2026-03-13,2023-05-01,6ff49dc4ff8f064bf60a6881a23b9afb,74644afbb4188e6e950479ca1b0d2b03,"Chio Tortillas Original Salted, 110 g","Funny-Frisch Kettle Chips Salt & Vinegar, 120 g",Crisp & Snacks,Crisp & Snacks,5,6.922331441229406E-4,0.04807692307692308,0.032679738562091505,2.269670688788336
2026-03-13,2023-05-01,6ff49dc4ff8f064bf60a6881a23b9afb,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Chio Tortillas Original Salted, 110 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",17,0.002353592690017998,0.16346153846153846,0.03008849557522124,2.089703880190606
2026-03-13,2023-05-01,73564c12b0bb512fd69348d87c81a352,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Chio Dip Hot Cheese, 200 ml","Fuego salsa dip, mild, 200 ml","Cheese Crackers, Breadsticks & Dipping","Cheese Crackers, Breadsticks & Dipping",15,0.0020766994323688217,0.1171875,0.02654867256637168,1.4981332964601768
2026-03-13,2023-05-01,74644afbb4188e6e950479ca1b0d2b03,dd216534bd149e9779fd414589ac51eb,"Funny-Frisch Kettle Chips Salt & Vinegar, 120 g",Crunchips Western Style Potato Chips 150 g,Crisp & Snacks,Crisp & Snacks,5,6.922331441229406E-4,0.032679738562091505,0.045871559633027525,2.165557354440247
2026-03-13,2023-05-01,74644afbb4188e6e950479ca1b0d2b03,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Funny-Frisch Kettle Chips Salt & Vinegar, 120 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",9,0.001246019659421293,0.058823529411764705,0.01592920353982301,0.7520041644976574
2026-03-13,2023-05-01,8ea000fea777e44213cf112cdba4a9ca,a3806fd23a15f2b63d29611829f45705,"Hanuta Hazelnut Slice, (10x22 g), 220 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate,Other Confectionary,19,0.0026304859476671744,0.40425531914893614,0.008983451536643027,1.3805844776419696
2026-03-13,2023-05-01,8ea000fea777e44213cf112cdba4a9ca,bdd8cad9c8bc2a06af9075c7db51fb58,"Hanuta Hazelnut Slice, (10x22 g), 220 g","Tony’s Chocolonely Milk Chocolate, 32%, 180 g",Chocolate,Chocolate,13,0.0017998061747196456,0.2765957446808511,0.18309859154929578,28.13874737788433
2026-03-13,2023-05-01,8eafef6d5c9df738edada0de2643e245,a3806fd23a15f2b63d29611829f45705,"Griesson Soft Cake biscuits, orange milk, 300 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Cookies,Other Confectionary,13,0.0017998061747196456,0.41935483870967744,0.006146572104018913,1.4321513002364066
2026-03-13,2023-05-01,9a861b1bfff910626cc3e2a187514310,a3806fd23a15f2b63d29611829f45705,"Kinder Hippo Haselnuss, 5 Stück","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Cookies,Other Confectionary,15,0.0020766994323688217,0.2459016393442623,0.0070921985815602835,0.839786071387048
2026-03-13,2023-05-01,9aefdd3b1039342516c1f9a779606b38,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Crunchips Cheese & Onion Crisps, 150 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",6,8.306797729475288E-4,0.043478260869565216,0.010619469026548672,0.5558291650634859
2026-03-13,2023-05-01,9c0ec40485b5dbaa470c56af1414766f,a3806fd23a15f2b63d29611829f45705,"Ritter Sport Honey-Salt-Almond Chocolate, 100 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate,Other Confectionary,24,0.003322719091790115,0.36363636363636365,0.011347517730496455,1.241865463142059
2026-03-13,2023-05-01,9c17a86b480f44df78ca14aa93eaf3d6,a3806fd23a15f2b63d29611829f45705,"Ferrero Kinder Riegel Chocolate Bar, (10x21 g), 210 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate,Other Confectionary,16,0.00221514606119341,0.2711864406779661,0.007565011820330969,0.9261369555635693
2026-03-13,2023-05-01,a3806fd23a15f2b63d29611829f45705,b290e64770d84b9a459cf67d1ec660dc,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Cadbury Milk Caramel Chocolate, 180 g",Other Confectionary,Chocolate,23,0.0031842724629655267,0.010874704491725768,0.4339622641509434,1.4820375574289664
2026-03-13,2023-05-01,a3806fd23a15f2b63d29611829f45705,b8001061a7720489a381fcb8807fa29f,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Ferrero Nutella Nut Nougat Cream, 450 g",Other Confectionary,Chocolate & Sweet Spreads,13,0.0017998061747196456,0.006146572104018913,0.29545454545454547,1.009015688802923
2026-03-13,2023-05-01,a3806fd23a15f2b63d29611829f45705,bdd8cad9c8bc2a06af9075c7db51fb58,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Tony’s Chocolonely Milk Chocolate, 32%, 180 g",Other Confectionary,Chocolate,29,0.004014952235913055,0.013711583924349883,0.4084507042253521,1.394912263177172
